RAW:Pc,RAW:Pc + m,RAW:Ph,RAW:Ph + m,RAW:Pc',dMeasure,drMeasure,Pc,PcPlusM,PhPlusM,Ph,Yvalue
-77837,-77832,-77906,-77778,-77802,1.3314808001486586e-13,1.008091609364295,1.645508007373556e-11,1.6507322614361286e-11,1.6262284349557803e-11,1.678001291086404e-11,1.0197466579118697
-77826,-77739,-77802,-77739,-77765,2.3334531925911466e-13,1.0141448743412562,1.649681104472732e-11,1.688895188683139e-11,1.6704900813379982e-11,1.7005624546460947e-11,1.0308431429780034
-77787,-77719,-77773,-77799,-77.65,5.334629507835187e-13,1.0320482458012221,1.6645620920792342e-11,1.704166788638e-11,1.6966098119546795e-11,1.6999788067518627e-11,1.0212768960924665
-77795,-77759,-77869,-77745,-77764,1.1902229072660068e-13,1.0071635501321365,1.6614986777666538e-11,1.678304147549688e-11,1.639379129832493e-11,1.6896645975132292e-11,1.0169521168590006
-77765,-77701,-77748,-77809,-77828,-2.4094063247810365e-13,0.9855984231565967,1.6730156363986433e-11,1.6918291466140703e-11,1.6675302823641762e-11,1.6380807150541892e-11,0.9791185924480327
-77675,-77752,-77771,-77759,-77845,-6.556806038506633e-13,0.9616122783836658,1.7080477200597077e-11,1.66163906319469e-11,1.6379218455807805e-11,1.6261525449927235e-11,0.9520533448186556
-77703,-77805,-77708,-77798,-77866,-6.251421519153601e-13,0.9631634640239821,1.6970709523891002e-11,1.6420487830509934e-11,1.663861143935634e-11,1.6134656900648584e-11,0.9507355528025837
-77736,-77752,-77702,-77792,-77733,1.1638230439090498e-14,1.0006910141682572,1.684224575082704e-11,1.678322034051934e-11,1.698043673930669e-11,1.663519664176467e-11,0.9877065616945885
-77634,-77746,-77784,-77622,-77695,-2.404911469928089e-13,0.9860524125308584,1.7242490683416428e-11,1.6743386873767084e-11,1.6536877707191682e-11,1.7109830967162195e-11,0.9923062323947304
-77669,-77.65,-77669,-77638,-77754,-3.3150611673385474e-13,0.9806183143219699,1.710409106002735e-11,1.7096207342392398e-11,1.6938338001660422e-11,1.6977987486250023e-11,0.9926272858736098
-77764,-77629,-77659,-77687,-77704,2.3279325507151595e-13,1.01391138573668,1.673400906839314e-11,1.7320551579818883e-11,1.7259916689562526e-11,1.720794218171238e-11,1.0283215523179319
-77768,-77705,-77.71,-77648,-77688,3.1082204673079285e-13,1.0185913880541149,1.6718603572044672e-11,1.7040601534283517e-11,1.7098789027838718e-11,1.742011348902551e-11,1.0419598391670606
-77762,-77.68,-77567,-77725,-77714,1.8606262191418255e-13,1.011113711954908,1.674171713907114e-11,1.7107339545509754e-11,1.760358988574489e-11,1.7024505561303205e-11,1.0168912435852893
-77774,-77669,-77556,-77626,-77662,4.361599116150799e-13,1.0261243651933414,1.669552191554301e-11,1.721313103793112e-11,1.7773046252019904e-11,1.760140173044662e-11,1.0542588497374414
-77738,-77712,-77698,-77.61,-77668,2.7353848032256877e-13,1.0162486928706924,1.6834491395670682e-11,1.7003961706995817e-11,1.712702826687505e-11,1.7543193837783297e-11,1.042098238993717
-77.65,-77675,-77599,-77752,-77619,1.2306322853821209e-13,1.0071635501321365,1.717908387157586e-11,1.711124300773163e-11,1.7443541796763238e-11,1.6872608204313226e-11,0.9821599527917945
-77606,-77629,-77584,-77555,-77593,5.2024654312919585e-14,1.0029978451983288,1.7354016258718998e-11,1.7275359429629235e-11,1.7468161642768227e-11,1.7598027432726116e-11,1.0140607897543326
-77675,-77.64,-77677,-77583,-77611,2.5357100529220045e-13,1.0148456628180937,1.7080477200597077e-11,1.728207850118311e-11,1.7199398663707497e-11,1.7636344235299283e-11,1.0325439991034193
-77755,-77636,-77617,-77.68,-77574,7.136342648885847e-13,1.0425574594842368,1.6768723357485957e-11,1.7412960617313793e-11,1.7666934000722335e-11,1.7596049588697647e-11,1.0493374607937789
-77687,-77676,-77681,-77617,-77567,4.772113343790549e-13,1.0280162981264747,1.7033347240408744e-11,1.7195847561733516e-11,1.7295501609583478e-11,1.7668025369062333e-11,1.0372609164655506
-77672,-77655,-77587,-77.6,-77655,6.70370488666107e-14,1.0039220659070245,1.7092280052343324e-11,1.7176076363426586e-11,1.7463623390628284e-11,1.742828607414372e-11,1.0196583498966443
-77641,-77525,-77538,-77623,-77528,4.5379152716805604e-13,1.0263606662641502,1.7214721457370733e-11,1.779417005913519e-11,1.785477229590801e-11,1.7626562215579398e-11,1.0239237538189925
-77595,-77.6,-77614,-77585,-77516,3.1937341904832365e-13,1.0183568757197832,1.7398026980382876e-11,1.7457851642255844e-11,1.7481765113812412e-11,1.7677663638944635e-11,1.0160728948677378
-77614,-77633,-77527,-77.67,-77623,-3.5859834084893275e-14,0.9979298192025262,1.732207840428825e-11,1.723749641222133e-11,1.7654651861376952e-11,1.7073258275339196e-11,0.9856356654702905
-77492,-77573,-77509,-77559,-77585,-3.774478319705401e-13,0.9788136113351823,1.7815581406628933e-11,1.7392021589471068e-11,1.755725658553194e-11,1.7259758068518633e-11,0.9688012798783269
-77486,-77599,-77565,-77527,-77571,-3.4577337272869894e-13,0.9806183143219742,1.7840211551914882e-11,1.7295566839311957e-11,1.73457376557213e-11,1.7413251748872875e-11,0.9760675594120868
-77491,-77499,-77467,-77.66,-77676,-7.431393400254038e-13,0.9582967163063759,1.7819684068164156e-11,1.7601104376492632e-11,1.7546862210489314e-11,1.6582218570065197e-11,0.9305562605169999
-77.47,-77486,-77469,-77501,-77576,-4.3174998767967555e-13,0.9758880500302908,1.7906058540352945e-11,1.773227405499496e-11,1.769430704357699e-11,1.7454887441345342e-11,0.9748034388477594
-77501,-77544,-77492,-77491,-77537,-1.4676396386678342e-13,0.991744955231414,1.7778699932105097e-11,1.7566848545194965e-11,1.774219942469554e-11,1.770961109526407e-11,0.9961139545014612
-77562,-77494,-77476,-77577,-77535,1.0932768504970218e-13,1.006236345280598,1.7530729959714444e-11,1.7834710838295383e-11,1.793600132942701e-11,1.7552281171421606e-11,1.0012293390952167
-77488,-77531,-77554,-77497,-77.51,-9.010291342751731e-14,0.994947121750992,1.7831997722329163e-11,1.7633786494276857e-11,1.751800106201756e-11,1.77275050779932e-11,0.9941401605157723
-77543,-77486,-77473,-77477,-77547,-1.620972680372451e-14,0.9990793899844641,1.7607593367630288e-11,1.783615912021395e-11,1.788558888105117e-11,1.7865063335674127e-11,1.014622666634111
-77504,-77413,-77438,-77553,-77425,3.2613602050209737e-13,1.0183568757197874,1.7766423082036122e-11,1.8224153825511662e-11,1.8201550534568533e-11,1.78116990420229e-11,1.0025484004167704
-77443,-77504,-77502,-77457,-77414,1.2071590468099405e-13,1.0066998409579637,1.8017726904025186e-11,1.779660205820637e-11,1.78349646587701e-11,1.805027506047996e-11,1.0018064518697696
-77519,-77449,-77427,-77493,-77.6,-3.271575914636942e-13,0.9815219132257597,1.7705165878957456e-11,1.7911062283683496e-11,1.7920650293633228e-11,1.7566111496059917e-11,0.9921461123918186
-77494,-77466,-77395,-77436,-77466,1.1517930992783254e-13,1.006468066438327,1.7807378917032958e-11,1.795135305444275e-11,1.8275560385882628e-11,1.8133175948013066e-11,1.0182956196135344
-77.41,-77511,-77474,-77398,-77413,-1.253680734523059e-14,0.9993094630025895,1.815515662773137e-11,1.7734675855107032e-11,1.7883305639849235e-11,1.819598794260235e-11,1.0022490202485288
-77456,-77397,-77387,-77465,-77458,-8.270765132413402e-15,0.999539589003089,1.7963873990638893e-11,1.820751528556962e-11,1.824742501834748e-11,1.7920482449805962e-11,0.9975845109548451
-77355,-77362,-77391,-77386,-77383,-1.1816108555501948e-13,0.9935735005868452,1.838653953864026e-11,1.8327387537599456e-11,1.817567728883186e-11,1.816714264771442e-11,0.9880675267651771
-77.32,-77499,-77473,-77377,-77392,-3.047566273374251e-13,0.9835580562269576,1.853531623414814e-11,1.7710700054664628e-11,1.774131543078432e-11,1.8065067122427908e-11,0.9746295608998632
-77442,-77297,-77404,-77444,-77.43,4.986514346873425e-14,1.0027669229965848,1.8021876116640525e-11,1.8646204938435553e-11,1.8205188809477033e-11,1.8050977504292932e-11,1.0016147812505234
-77314,-77283,-77412,-77384,-77367,-2.2513564105662046e-13,0.9878704621711697,1.856094141703434e-11,1.863761974111068e-11,1.803422997344093e-11,1.809532075695106e-11,0.9749139523895078
-77292,-77452,-77417,-77352,-77419,-5.376317199003873e-13,0.9711806033832956,1.8655203891005937e-11,1.784601902179929e-11,1.7857101682921196e-11,1.7996021108041394e-11,0.9646649381686818
-77.43,-77392,-77343,-77343,-77364,2.767348174461149e-13,1.0153131241457605,1.807174126010926e-11,1.8299743311172245e-11,1.8575781086440435e-11,1.864496479080196e-11,1.0317193303313836
-77374,-77355,-77395,-77253,-77313,2.589399701913928e-13,1.0141448743412562,1.830627575362365e-11,1.845127453118811e-11,1.834744071601441e-11,1.9017688578677254e-11,1.0388616906370365
-77356,-77294,-77326,-77249,-77366,-4.2278131442609116e-14,0.9977000638225524,1.8382306368835317e-11,1.863604529712425e-11,1.848858736359519e-11,1.880912005801405e-11,1.0232187235167802
-77377,-77258,-77207,-77325,-77367,4.2171183046743006e-14,1.002305238077896,1.8293634592930976e-11,1.8812367530664355e-11,1.9045005111020382e-11,1.854561732933778e-11,1.0137743396549626
-77285,-77314,-77.28,-77.32,-77273,5.1700777338038436e-14,1.0027669229965865,1.8685296772558553e-11,1.857386661136885e-11,1.8732671792327038e-11,1.857409181715167e-11,0.9940485314865216
-77.37,-77308,-77241,-77361,-77.31,2.549003272048756e-13,1.0139113857366797,1.832314422371211e-11,1.8650327108686595e-11,1.9003016894287722e-11,1.855233037989459e-11,1.012508014638988
-77187,-77276,-77199,-77203,-77261,-3.2288856296763334e-13,0.9831052152817702,1.9111729942272024e-11,1.864333681912609e-11,1.8897550888759823e-11,1.8799282846178096e-11,0.9836515534157457
-77187,-77329,-77313,-77194,-77221,-1.49037554172056e-13,0.9922017758401656,1.9111729942272024e-11,1.8459685389862132e-11,1.8490696946729013e-11,1.8969172119652884e-11,0.9925408205824515
-77232,-77205,-77225,-77293,-77321,-3.836748171434067e-13,0.9797155472803871,1.8914723628330134e-11,1.8936763671477673e-11,1.875339773499425e-11,1.836315275321177e-11,0.9708390729911469
-77156,-77244,-77225,-77233,-77256,-4.3815248863826103e-13,0.9772372209558113,1.9248637777825304e-11,1.8752994331351085e-11,1.8726158899246825e-11,1.8581754487166186e-11,0.9653542604751295
-77186,-77227,-77334,-77236,-77246,-2.6228315126030556e-13,0.9862794856312119,1.9116131087399768e-11,1.8870941761151636e-11,1.834452006203009e-11,1.870059818087153e-11,0.9782627088803479
-77238,-77152,-77138,-77.26,-77274,-1.559263212879939e-13,0.9917449552314122,1.888861001473011e-11,1.92273930149188e-11,1.9250619101353348e-11,1.8676223427066653e-11,0.9887558381745492
-77206,-77232,-77.19,-77176,-77221,-6.560805509970322e-14,0.9965520801347684,1.902830044319967e-11,1.8898321614555207e-11,1.9065728558112557e-11,1.9110992279359802e-11,1.004345728952881
-77198,-77205,-77212,-77253,-77232,-1.4866054301321715e-13,0.9922017758401633,1.906338417134335e-11,1.899551724001022e-11,1.892769975426569e-11,1.8711988193773795e-11,0.981566967626987
-77173,-77141,-77172,-77271,-77236,-2.761277448740719e-13,0.9855984231565946,1.917343828919083e-11,1.9246203224619464e-11,1.9039789772389494e-11,1.853853243462825e-11,0.9668861763348666
-77166,-77192,-77178,-77133,-77193,-1.1902279711778935e-13,0.9938023056811182,1.9204367139433544e-11,1.9059983711955655e-11,1.9091865356115845e-11,1.926158083154073e-11,1.0029792021622888
-77235,-77175,-77079,-77158,-77.18,2.4089693834180346e-13,1.012744748814528,1.8901662311869015e-11,1.922483486193934e-11,1.9713406130095126e-11,1.9420448197073192e-11,1.0274465746263182
-77102,-77078,-77067,-77069,-77148,-2.0534094222616524e-13,0.9894640051300783,1.9489468698620452e-11,1.9546134390030597e-11,1.9544499394934305e-11,1.9484118386313214e-11,0.9997254767490087
-77077,-77129,-77197,-77014,-77.1,-1.0353663170751414e-13,0.9947180530834255,1.960198262928801e-11,1.934279477126211e-11,1.901600586731043e-11,1.9810754577955885e-11,1.0106505526821528
-77.2,-77006,-77184,-77092,-77.14,2.650759905367796e-13,1.01391138573668,1.9054607179632443e-11,1.9991345612598182e-11,1.9257474413710473e-11,1.9733203556885143e-11,1.0356132441280685
-77044,-77.0,-77085,-77061,-77008,1.6440666996855538e-13,1.0083237577615525,1.9751496220607603e-11,1.9993724817180924e-11,1.964811101433369e-11,1.9797637195546025e-11,1.0023360749192398
-77023,-77078,-77.15,-77.04,-77022,4.570520799358089e-15,1.0002302850208222,1.9847234453365713e-11,1.9598612255786976e-11,1.9277534392309006e-11,1.9773124291718097e-11,0.9962659703636922
-77001,-77.07,-77136,-77096,-77094,-4.226267043324985e-13,0.9788136113351842,1.9948029417318977e-11,1.9527946092277393e-11,1.9126172100786322e-11,1.9199442974608887e-11,0.9624731632859853
-76984,-77143,-77096,-77054,-77075,-4.152551486485965e-13,0.9792644754685703,2.002626690340905e-11,1.920252842699986e-11,1.9308785428533963e-11,1.9394627678404663e-11,0.9684594623625602
-77.07,-76982,-77142,-77059,-77108,-1.7104117474814483e-13,0.9912883449478882,1.9633602768360516e-11,1.9992731170320563e-11,1.9225267588206766e-11,1.955511376335941e-11,0.9960023126714374
-77027,-76909,-76992,-77091,-76982,2.0652857346042494e-13,1.0104155005282138,1.9828962890547174e-11,2.0426743923195096e-11,2.00926753990868e-11,1.9693791472997445e-11,0.9931831322547803
-77008,-76953,-76999,-76956,-76.97,1.7502523551111933e-13,1.0087882149492675,1.9915902890576158e-11,2.0213482379208868e-11,2.004473055768191e-11,2.0287067054885226e-11,1.018636572308489
-77039,-77104,-77072,-76987,-77003,1.6459605914249578e-13,1.0083237577615503,1.977424906606604e-11,1.952164454769328e-11,1.9706861271308145e-11,2.0135885069549098e-11,1.0182882294177051
-76998,-77031,-76967,-76967,-76909,4.132979915547888e-13,1.0207044307665842,1.99618137882752e-11,1.991403264660106e-11,2.031146023785328e-11,2.0414784735741977e-11,1.0226918732070747
-76989,-77123,-77015,-76881,-76848,6.600910969944313e-13,1.0329992352432302,2.0003224078650386e-11,1.956047901511407e-11,2.021387365246471e-11,2.1001967679256094e-11,1.0499291312579793
-77055,-76966,-76983,-76962,-76.98,3.4318820148403396e-13,1.0174193661806057,1.970153207216756e-11,2.0195238129322483e-11,2.0202472753441908e-11,2.0385362241843046e-11,1.0347094919913125
-76977,-76946,-76845,-76869,-76932,2.0892006163017265e-13,1.0104155005282138,2.0058571459359485e-11,2.025449205699519e-11,2.0782053850009486e-11,2.0720330414151164e-11,1.032991330221719
-76988,-76954,-76912,-76.89,-76929,2.736661232618465e-13,1.0136779508886504,2.000783052152389e-11,2.0233498884736797e-11,2.0497875072950607e-11,2.066969595969312e-11,1.0330803201005332
-76932,-76804,-76897,-77078,-76944,-5.592385138210756e-14,0.9972407117415497,2.0267491520989657e-11,2.0859746076259947e-11,2.0403526219480616e-11,1.9555526737050558e-11,0.9648715884152824
-76891,-76.83,-76909,-76896,-76837,2.559836611405985e-13,1.0125115825636568,2.0459734796792958e-11,2.081313108983426e-11,2.050310361040029e-11,2.06281809567001e-11,1.0082330568592486
-76915,-76897,-76896,-76885,-76788,6.037885651467669e-13,1.0296746007038349,2.034698195850504e-11,2.058243528645836e-11,2.0738087493418035e-11,2.094086192343511e-11,1.0291876193796805
-76898,-76728,-76801,-76957,-76898,0.0,1.0,2.0426784162755378e-11,2.124222477388699e-11,2.0888151080233877e-11,2.015115761850012e-11,0.986506611023099
-76762,-76.76,-76.83,-76854,-76779,-8.234076306325009e-14,0.9960932565980797,2.107657314344663e-11,2.1065696308567073e-11,2.0707964793017484e-11,2.0573031889234547e-11,0.9761089598966115
-76808,-76.84,-76929,-76.81,-76787,1.0108469534642172e-13,1.0048471382465791,2.0854510476931665e-11,2.072668466174702e-11,2.0332038992458947e-11,2.0920722352482704e-11,1.0031749426880232
-76754,-76807,-76813,-76872,-76798,-2.1284831800933558e-13,0.9899197750805853,2.1115433406588398e-11,2.080610087880883e-11,2.0724090491212783e-11,2.038980417494603e-11,0.9656351249027189
-76766,-76889,-76819,-76843,-76781,-7.260343419385308e-14,0.9965520801347683,2.105716983911751e-11,2.0451008164156156e-11,2.076545438388899e-11,2.063266582035293e-11,0.9798404048593469
-76825,-76847,-76.82,-76849,-76.91,-4.0261647866844155e-13,0.9806183143219719,2.077303725572563e-11,2.0567419507943273e-11,2.059565863170276e-11,2.0356595460225845e-11,0.9799527728962695
-76824,-76834,-76822,-76799,-76845,-1.0022715584828834e-13,0.9951762431696434,2.077782097504269e-11,2.0704976523931547e-11,2.0737278140862974e-11,2.0822602277684168e-11,1.0021552453789677
-76781,-76905,-76847,-76664,-76762,9.200673852297227e-14,1.0043844955739178,2.0984566404923658e-11,2.041688828071688e-11,2.0714076996871868e-11,2.16265847342785e-11,1.0305947865191154
-76811,-76715,-76749,-76792,-76811,0.0,1.0,2.084010966588446e-11,2.1305905675427253e-11,2.1139757447042023e-11,2.0931483034474493e-11,1.0043844955739178
-76762,-76714,-76723,-76.66,-76742,9.728504141735476e-14,1.0046157902783928,2.107657314344663e-11,2.1335133366713734e-11,2.1315337393066964e-11,2.1650407872589704e-11,1.0272261873520694
-76.8,-76821,-76775,-76662,-76727,3.541552315209437e-13,1.0169509351159414,2.089296130854041e-11,2.0880717551602196e-11,2.1190655306227937e-11,2.1833126022622335e-11,1.0449991123899518
-76.77,-76.73,-76663,-76723,-76737,1.6046513039974016e-13,1.0076274729014503,2.1037784397664772e-11,2.127256090260213e-11,2.1642776633271805e-11,2.138704372015809e-11,1.0166015258969991
-76661,-76.71,-76661,-76696,-76703,-2.0761879757510104e-13,0.9903757549692471,2.1572476273378802e-11,2.1278544432072018e-11,2.146866687459125e-11,2.124360722637811e-11,0.9847551554660171
-76701,-76695,-76822,-76623,-76715,-6.879294667777027e-14,0.9967815711512944,2.1374698622105023e-11,2.1387051031046887e-11,2.0752995245448233e-11,2.171046512184894e-11,1.0157085957411665
-76645,-76622,-76654,-76737,-76692,-2.3305888585803273e-13,0.9892361988514238,2.165209879307931e-11,2.1708806586794318e-11,2.1490745591003854e-11,2.1023455363670987e-11,0.9709661665866194
-76.62,-76673,-76623,-76527,-76681,-3.037379753229996e-13,0.9860524125308584,2.177709772353155e-11,2.143701709906122e-11,2.161019084419577e-11,2.2020658811370468e-11,1.0111842767540018
-76712,-76549,-76724,-76586,-76674,1.8737026486461694e-13,1.0087882149492695,2.132062835811653e-11,2.2182886087885394e-11,2.1355483731057506e-11,2.2088782835655678e-11,1.03602869787122
-76637,-76542,-76714,-76654,-76599,1.9063413611965157e-13,1.0087882149492695,2.1692020190687162e-11,2.2219409911782212e-11,2.140612917441922e-11,2.175025063602261e-11,1.0026844178100316
-76615,-76734,-76704,-76631,-76525,4.565264760705202e-13,1.0209394837076766,2.180218397185949e-11,2.1327029437848334e-11,2.1588201839933264e-11,2.206440439227216e-11,1.0120272547351736
-76664,-76629,-76652,-76.66,-76614,2.4962500786314574e-13,1.0115794542598984,2.155757968038627e-11,2.179442144596541e-11,2.1742040347286257e-11,2.1764662847424046e-11,1.0096060490142214
-76.6,-76581,-76586,-76546,-76605,-2.5173042962841038e-14,0.9988493699365018,2.1877616239495564e-11,2.1967245290324703e-11,2.1935668615525794e-11,2.213246005914979e-11,1.011648610016029
-76555,-76692,-76.66,-76572,-76608,-2.6812928697224663e-13,0.9878704621711759,2.2105482562993996e-11,2.1352007585478216e-11,2.1443379448040564e-11,2.181802514961557e-11,0.9869961032264616
-76542,-76578,-76587,-76653,-76689,-7.379106104846221e-13,0.9667184338344574,2.21717513777523e-11,2.1804244924909843e-11,2.1574246641047706e-11,2.105881790785055e-11,0.949803989277162
-76548,-76584,-76572,-76581,-76565,-8.64997569851141e-14,0.9960932565980796,2.2141141120912638e-11,2.19367400704856e-11,2.1975872236352197e-11,2.1908663733326576e-11,0.9895002074953362
-76.59,-76667,-76628,-76538,-76565,1.265920104230744e-13,1.0057730630017414,2.192804935350445e-11,2.1574341376648108e-11,2.1800315756782708e-11,2.228712573033004e-11,1.0163752083478508
-76494,-76498,-76541,-76562,-76.63,-6.911500474629882e-13,0.9691700839472925,2.2418161836100466e-11,2.2224735939918404e-11,2.1831282176248585e-11,2.1551518897988594e-11,0.9613419269408477
-76469,-76.52,-76555,-76496,-76556,-4.4719012327159794e-13,0.9801668268662838,2.254758329676346e-11,2.2172553961885175e-11,2.18818875013582e-11,2.2072447675406895e-11,0.978927425830831
-76497,-76486,-76596,-76471,-76582,-4.342017266414237e-13,0.9806183143219741,2.24026812659387e-11,2.2350945242829178e-11,2.1680674687665052e-11,2.2211550846478746e-11,0.9914684132139776
-76457,-76411,-76465,-76526,-76.45,3.647235242584113e-14,1.0016131092283072,2.260997072350473e-11,2.2859843941981655e-11,2.2586596131185154e-11,2.2280940044784566e-11,0.9854475407003462
-76473,-76442,-76477,-76374,-76458,7.793941892916643e-14,1.0034598491478393,2.2526825765754282e-11,2.2707682666177414e-11,2.2545057053800582e-11,2.310469030574509e-11,1.0256522843475484
-76488,-76354,-76428,-76.36,-76522,-1.7506354347921072e-13,0.9922017758401633,2.2449155075695922e-11,2.310884644656784e-11,2.267392215967687e-11,2.2989350244146532e-11,1.0240630512208204
-76.39,-76334,-76373,-76437,-76425,-1.843040625503892e-13,0.9919733392390818,2.296148648112361e-11,2.321340391972355e-11,2.2959390913150632e-11,2.2576105559652277e-11,0.9832162032807349
-76345,-76.47,-76384,-76481,-76376,-1.6501685452101565e-13,0.9928874013250414,2.3200641855696323e-11,2.2501137907894028e-11,2.2910722442951736e-11,2.2361605374025508e-11,0.9638356349410734
-76407,-76369,-76369,-76.52,-76471,-3.3457970385537676e-13,0.9853715068586181,2.2871781845315192e-11,2.2989139054480778e-11,2.2905494128516934e-11,2.2033416714811543e-11,0.9633450014444165
-76311,-76321,-76378,-76374,-76281,1.6208312705026634e-13,1.0069316688518044,2.3382987634799075e-11,2.3369729037363662e-11,2.3106060709629176e-11,2.3167798086835913e-11,0.990797174795452
-76.3,-76426,-76439,-76364,-76253,2.5507369063286837e-13,1.0108809212209116,2.3442288153199227e-11,2.2835706804926867e-11,2.2831412522901534e-11,2.3290668069706503e-11,0.9935321977743017
-76486,-76342,-76373,-76.57,-76411,3.9123017938566136e-13,1.0174193661806057,2.2459495674489532e-11,2.3314481372777735e-11,2.324715803411866e-11,2.2322687265073853e-11,0.9939086606663625
-76346,-76328,-76396,-76375,-76365,-1.0125573628508158e-13,0.9956346443087929,2.31953003254778e-11,2.3266322368068367e-11,2.287915805010569e-11,2.2964987958344633e-11,0.9900707314024216
-76263,-76282,-76425,-76308,-76325,-3.351282711910387e-13,0.9858253917099976,2.36428594240174e-11,2.3455867865276598e-11,2.2609618282977698e-11,2.3147799407157676e-11,0.9790609076516007
-76.35,-76263,-76241,-76292,-76349,5.336612752257087e-15,1.0002302850208242,2.3173946499684798e-11,2.3644193577205464e-11,2.376559892565236e-11,2.3489512700153026e-11,1.0136172835504096
-76309,-76393,-76251,-76245,-76258,2.763365684534055e-13,1.011812405855588,2.3393758378415676e-11,2.30147148673062e-11,2.3846445679689485e-11,2.394830665368964e-11,1.0237049672097844
-76335,-76381,-76337,-76356,-76244,4.92396577782963e-13,1.0211745907779466,2.3254124858733805e-11,2.313221866296336e-11,2.3489616692816734e-11,2.351125004844979e-11,1.0110571862531053
-76216,-76308,-76258,-76.26,-76233,-9.33716185928627e-14,0.9960932565980756,2.390011551484732e-11,2.337580270590274e-11,2.362340913757265e-11,2.358916826091292e-11,0.9869897175291378
-76205,-76334,-76327,-76138,-76.19,8.290050261368582e-14,1.0034598491478395,2.3960727497455664e-11,2.328020506101457e-11,2.3338450268397397e-11,2.4395418760542738e-11,1.0181418224105772
-76235,-76314,-76328,-76157,-76238,-1.6431868550456238e-14,0.9993094630025895,2.3795783009563972e-11,2.3362732849589738e-11,2.3283420367864408e-11,2.4214696219679583e-11,1.0176045146296402
-76191,-76.26,-76256,-76268,-76146,2.5036876395887676e-13,1.0104155005282138,2.4038092387463276e-11,2.3721789165847285e-11,2.3806182320717342e-11,2.380343181214632e-11,0.9902379701544312
-76207,-76276,-76236,-76212,-76144,3.4995326201040844e-13,1.0146120128695792,2.3949695715021846e-11,2.3659681952012716e-11,2.3965281089811418e-11,2.418460342162836e-11,1.0098083795886883
-76286,-76153,-76162,-76.31,-76272,7.593533485681656e-14,1.003228820578001,2.351797909558366e-11,2.4268328144048904e-11,2.423711145082052e-11,2.344532388773615e-11,0.9969106525882935
-76276,-76135,-76095,-76169,-76254,1.1971231626623272e-13,1.0050785394907336,2.3572193636510113e-11,2.4379986078586794e-11,2.4635222470283598e-11,2.4249955026134726e-11,1.0287525802679158
-76271,-76245,-76204,-76095,-76268,1.6307483660744707e-14,1.0006910141682595,2.3599347755516417e-11,2.3745131098264775e-11,2.3974399035916798e-11,2.4587596924896038e-11,1.0418761221546309
-76185,-76216,-76199,-76.17,-76225,-2.2068723585060505e-13,0.9908319448927687,2.4071325190501682e-11,2.3844943705884666e-11,2.3883509725156746e-11,2.3989092917561447e-11,0.9965838078174157
-76139,-76181,-76181,-76124,-76128,6.169621054213686e-14,1.0025360539605215,2.432764109224699e-11,2.4108929965990476e-11,2.412435401862601e-11,2.4458083218455547e-11,1.0053618896182304
-76188,-76089,-76174,-76.13,-76.15,2.1139790094319682e-13,1.0087882149492693,2.4054703049880944e-11,2.4662191374761634e-11,2.4238070320557648e-11,2.453665660939495e-11,1.0200357309967454
-76185,-76065,-76125,-76175,-76075,6.174758585604069e-13,1.0256519262514079,2.4071325190501682e-11,2.49000835779782e-11,2.4714928609700017e-11,2.4589922219836657e-11,1.0215441827664564
-76131,-76165,-76054,-76089,-76052,4.4740287203167846e-13,1.0183568757197832,2.437249556303923e-11,2.4294284097311995e-11,2.5032172516905026e-11,2.4944894053549593e-11,1.0234854280321792
-76119,-76079,-76085,-76148,-76157,-2.1291226040438542e-13,0.9912883449478944,2.443993238149681e-11,2.4612844226443652e-11,2.4525562252149407e-11,2.41175942815067e-11,0.9868110068817478
-76007,-76083,-76068,-75.94,-76121,-6.497301324669957e-13,0.9740920524918601,2.50784101003316e-11,2.448093192523236e-11,2.4403761715636726e-11,2.4981004926500197e-11,0.9961159749185967
-76049,-76113,-76068,-75892,-76077,-1.5961528298575126e-13,0.9935735005868471,2.48370493365443e-11,2.4433816909926112e-11,2.464881914037735e-11,2.5631638441863826e-11,1.031992089501163
-76076,-76016,-76026,-76029,-76046,1.7109519256014694e-13,1.0069316688518024,2.4683116896973464e-11,2.506926705545081e-11,2.5054481516353767e-11,2.508001334183609e-11,1.0160796728597632
-75991,-76002,-75985,-75991,-75971,1.1618393145380396e-13,1.0046157902783945,2.5170972779597827e-11,2.5136345296598685e-11,2.5263863762117997e-11,2.525811072818818e-11,1.003461842708796
-76012,-76071,-76054,-75968,-76036,-1.3804716208690303e-13,0.9944890371547928,2.5049554127725522e-11,2.467703895966046e-11,2.4739447499845735e-11,2.520109512304879e-11,1.0060496484109287
-76.03,-75982,-76042,-76112,-76.02,5.750634753478623e-14,1.0023052380779005,2.494594726942956e-11,2.523756592870796e-11,2.490586738380045e-11,2.4522486422611797e-11,0.9830248640292485
-76006,-76015,-76039,-75981,-75916,5.252498890438554e-13,1.0209394837076808,2.5084185282523843e-11,2.5163568956092703e-11,2.5156929592939524e-11,2.5622935281290043e-11,1.0214776757824997
-76007,-75896,-76021,-75964,-75942,3.7816653896328393e-13,1.0150793665726954,2.50784101003316e-11,2.582218458820862e-11,2.5186780291266716e-11,2.5611572561122394e-11,1.0212598190498425
